,cdf,Output Throughput
0,0.0,0.419370379179386
1,0.01,0.419370379179386
2,0.02,0.419370379179386
3,0.03,0.419370379179386
4,0.04,0.419370379179386
5,0.05,0.419370379179386
6,0.06,0.419370379179386
7,0.07,0.419370379179386
8,0.08,0.419370379179386
9,0.09,0.419370379179386
10,0.1,0.419370379179386
11,0.11,0.419370379179386
12,0.12,0.419370379179386
13,0.13,0.419370379179386
14,0.14,0.419370379179386
15,0.15,0.419370379179386
16,0.16,0.419370379179386
17,0.17,0.419370379179386
18,0.18,0.419370379179386
19,0.19,0.419370379179386
20,0.2,0.419370379179386
21,0.21,0.419370379179386
22,0.22,0.419370379179386
23,0.23,0.419370379179386
24,0.24,0.419370379179386
25,0.25,0.419370379179386
26,0.26,0.419370379179386
27,0.27,0.419370379179386
28,0.28,0.419370379179386
29,0.29,0.419370379179386
30,0.3,0.419370379179386
31,0.31,0.419370379179386
32,0.32,0.419370379179386
33,0.33,0.419370379179386
34,0.34,0.419370379179386
35,0.35000000000000003,0.419370379179386
36,0.36,0.419370379179386
37,0.37,0.419370379179386
38,0.38,0.419370379179386
39,0.39,0.419370379179386
40,0.4,0.419370379179386
41,0.41000000000000003,0.419370379179386
42,0.42,0.419370379179386
43,0.43,0.419370379179386
44,0.44,0.419370379179386
45,0.45,0.419370379179386
46,0.46,0.419370379179386
47,0.47000000000000003,0.419370379179386
48,0.48,0.419370379179386
49,0.49,0.419370379179386
50,0.5,0.419370379179386
51,0.51,0.419370379179386
52,0.52,0.419370379179386
53,0.53,0.419370379179386
54,0.54,0.419370379179386
55,0.55,0.419370379179386
56,0.56,0.419370379179386
57,0.5700000000000001,0.419370379179386
58,0.58,0.419370379179386
59,0.59,0.419370379179386
60,0.6,0.419370379179386
61,0.61,0.419370379179386
62,0.62,0.419370379179386
63,0.63,0.419370379179386
64,0.64,0.419370379179386
65,0.65,0.419370379179386
66,0.66,0.419370379179386
67,0.67,0.419370379179386
68,0.68,0.419370379179386
69,0.6900000000000001,0.419370379179386
70,0.7000000000000001,0.419370379179386
71,0.71,0.419370379179386
72,0.72,0.419370379179386
73,0.73,0.419370379179386
74,0.74,0.419370379179386
75,0.75,0.419370379179386
76,0.76,0.419370379179386
77,0.77,0.419370379179386
78,0.78,0.419370379179386
79,0.79,0.419370379179386
80,0.8,0.419370379179386
81,0.81,0.419370379179386
82,0.8200000000000001,0.419370379179386
83,0.8300000000000001,0.419370379179386
84,0.84,0.419370379179386
85,0.85,0.419370379179386
86,0.86,0.419370379179386
87,0.87,0.419370379179386
88,0.88,0.419370379179386
89,0.89,0.419370379179386
90,0.9,0.419370379179386
91,0.91,0.419370379179386
92,0.92,0.419370379179386
93,0.93,0.419370379179386
94,0.9400000000000001,0.419370379179386
95,0.9500000000000001,0.419370379179386
96,0.96,0.419370379179386
97,0.97,0.419370379179386
98,0.98,0.419370379179386
99,0.99,0.419370379179386
100,1.0,0.5173680720051342
